ID,Name
205030307,[DLC - Romina- Saint of the Bud] Bullet
205030308,[DLC - Romina- Saint of the Bud] Bullet
205030309,[DLC - Romina- Saint of the Bud] Bullet
205030310,[DLC - Romina- Saint of the Bud] Bullet
205030311,[DLC - Romina- Saint of the Bud] Bullet 
205030312,[DLC - Romina- Saint of the Bud] Bullet 
205040000,[DLC - Curseblade Labirith] Bullet
205040001,[DLC - Curseblade Labirith] Bullet
205040002,[DLC - Curseblade Labirith] Bullet
205040003,[DLC - Curseblade Labirith] Bullet
205040004,[DLC - Curseblade Labirith] Bullet
205040005,[DLC - Curseblade Labirith] Bullet
205040006,[DLC - Curseblade Labirith] Bullet
205040007,[DLC - Curseblade Labirith] Bullet
205040008,[DLC - Curseblade Labirith] Bullet
205040009,[DLC - Curseblade Labirith] Bullet
205040010,[DLC - Curseblade Labirith] Bullet
205040011,[DLC - Curseblade Labirith] Bullet
205040012,[DLC - Curseblade Labirith] Bullet
205040013,[DLC - Curseblade Labirith] Bullet
205040014,[DLC - Curseblade Labirith] Bullet
205040282,[DLC - Curseblade Labirith] Bullet
205040290,[DLC - Curseblade Labirith] Bullet
205040300,[DLC - Curseblade Labirith] Bullet
205050170,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051140,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051181,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051182,[DLC - Midra- Lord of Frenzied Flame] Bullet 
205051183,[DLC - Midra- Lord of Frenzied Flame] Bullet  
205051190,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051206,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051207,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051208,[DLC - Midra- Lord of Frenzied Flame] Bullet 
205051209,[DLC - Midra- Lord of Frenzied Flame] Bullet  
205051211,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051212,[DLC - Midra- Lord of Frenzied Flame] Bullet 
205051213,[DLC - Midra- Lord of Frenzied Flame] Bullet  
205051221,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051230,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051231,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051232,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051233,[DLC - Midra- Lord of Frenzied Flame] Bullet 
205051234,[DLC - Midra- Lord of Frenzied Flame] Bullet  
205051235,[DLC - Midra- Lord of Frenzied Flame] Bullet   
205051250,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051251,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051252,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051253,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051254,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051255,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051256,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051257,[DLC - Midra- Lord of Frenzied Flame] Bullet 
205051258,[DLC - Midra- Lord of Frenzied Flame] Bullet  
205051259,[DLC - Midra- Lord of Frenzied Flame] Bullet   
205051270,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051271,[DLC - Midra- Lord of Frenzied Flame] Bullet 
205051272,[DLC - Midra- Lord of Frenzied Flame] Bullet  
205051273,[DLC - Midra- Lord of Frenzied Flame] Bullet   
205051274,[DLC - Midra- Lord of Frenzied Flame] Bullet   
205051275,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051276,[DLC - Midra- Lord of Frenzied Flame] Bullet 
205051277,[DLC - Midra- Lord of Frenzied Flame] Bullet  
205051280,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051281,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051282,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051283,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051290,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051291,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051292,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051293,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051294,[DLC - Midra- Lord of Frenzied Flame] Bullet 
205051295,[DLC - Midra- Lord of Frenzied Flame] Bullet  
205051296,
205051297,
205051298,
205051311,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051312,[DLC - Midra- Lord of Frenzied Flame] Bullet 
205051313,[DLC - Midra- Lord of Frenzied Flame] Bullet  
205051370,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051371,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051372,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051373,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051374,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051375,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051376,[DLC - Midra- Lord of Frenzied Flame] Bullet 
205051377,[DLC - Midra- Lord of Frenzied Flame] Bullet  
205051378,[DLC - Midra- Lord of Frenzied Flame] Bullet   
205051500,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051501,
205051502,
205051510,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051511,
205051512,
205051600,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051601,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051602,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051603,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051604,[DLC - Midra- Lord of Frenzied Flame] Bullet 
205051605,[DLC - Midra- Lord of Frenzied Flame] Bullet  
205051606,[DLC - Midra- Lord of Frenzied Flame] Bullet   
205051610,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051611,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051612,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051613,[DLC - Midra- Lord of Frenzied Flame] Bullet
205051614,[DLC - Midra- Lord of Frenzied Flame] Bullet 
205051615,[DLC - Midra- Lord of Frenzied Flame] Bullet  
205051616,[DLC - Midra- Lord of Frenzied Flame] Bullet   
205060200,[DLC - Lamprey] Bullet
205060220,[DLC - Lamprey] Bullet
205060240,[DLC - Lamprey] Bullet
205060400,[DLC - Lamprey] Bullet
205060401,[DLC - Lamprey] Bullet 
205060420,[DLC - Lamprey] Bullet
205060421,[DLC - Lamprey] Bullet 
205060422,[DLC - Lamprey] Bullet  
205060423,[DLC - Lamprey] Bullet   
205060500,[DLC - Lamprey] Bullet
205060501,[DLC - Lamprey] Bullet 
205060502,[DLC - Lamprey] Bullet  
205060503,[DLC - Lamprey] Bullet   
205060504,[DLC - Lamprey] Bullet    
205060505,[DLC - Lamprey] Bullet     
205060506,[DLC - Lamprey] Bullet      
205060507,[DLC - Lamprey] Bullet       
205060508,[DLC - Lamprey] Bullet        
205060509,[DLC - Lamprey] Bullet         
205060510,[DLC - Lamprey] Bullet          
205060520,[DLC - Lamprey] Bullet
205060521,[DLC - Lamprey] Bullet 
205060522,[DLC - Lamprey] Bullet  
205060523,[DLC - Lamprey] Bullet   
205060524,[DLC - Lamprey] Bullet    
205060525,[DLC - Lamprey] Bullet     
205060526,[DLC - Lamprey] Bullet      
205060527,[DLC - Lamprey] Bullet       
205060528,[DLC - Lamprey] Bullet        
205060529,[DLC - Lamprey] Bullet         
205060530,[DLC - Lamprey] Bullet          
205060540,[DLC - Lamprey] Bullet
205060541,[DLC - Lamprey] Bullet 
205060542,[DLC - Lamprey] Bullet  
205060543,[DLC - Lamprey] Bullet   
205060544,[DLC - Lamprey] Bullet    
205060545,[DLC - Lamprey] Bullet     
205060546,[DLC - Lamprey] Bullet      
205060547,[DLC - Lamprey] Bullet       
205060548,[DLC - Lamprey] Bullet        
205060549,[DLC - Lamprey] Bullet         
205060550,[DLC - Lamprey] Bullet          
205060558,
205060598,[DLC - Lamprey] Bullet
205061400,[DLC - Lamprey (Large)] Bullet
205061401,[DLC - Lamprey (Large)] Bullet 
205061410,[DLC - Lamprey (Large)] Bullet
205061411,
205061420,[DLC - Lamprey (Large)] Bullet
205061421,[DLC - Lamprey (Large)] Bullet 
205061422,[DLC - Lamprey (Large)] Bullet  
205061423,[DLC - Lamprey (Large)] Bullet   
205061500,[DLC - Lamprey (Large)] Bullet
205061501,[DLC - Lamprey (Large)] Bullet 
205061502,[DLC - Lamprey (Large)] Bullet  
205061503,[DLC - Lamprey (Large)] Bullet   
205061504,[DLC - Lamprey (Large)] Bullet    
205061505,[DLC - Lamprey (Large)] Bullet     
205061506,[DLC - Lamprey (Large)] Bullet      
205061507,[DLC - Lamprey (Large)] Bullet       
205061508,[DLC - Lamprey (Large)] Bullet        
205061509,[DLC - Lamprey (Large)] Bullet         
205061510,[DLC - Lamprey (Large)] Bullet          
205061520,[DLC - Lamprey (Large)] Bullet
205061521,[DLC - Lamprey (Large)] Bullet 
205061522,[DLC - Lamprey (Large)] Bullet  
205061523,[DLC - Lamprey (Large)] Bullet   
205061524,[DLC - Lamprey (Large)] Bullet    
205061525,[DLC - Lamprey (Large)] Bullet     
205061526,[DLC - Lamprey (Large)] Bullet      
205061527,[DLC - Lamprey (Large)] Bullet       
205061528,[DLC - Lamprey (Large)] Bullet        
205061529,[DLC - Lamprey (Large)] Bullet         
205061530,[DLC - Lamprey (Large)] Bullet          
205061540,[DLC - Lamprey (Large)] Bullet
205061541,[DLC - Lamprey (Large)] Bullet 
205061542,[DLC - Lamprey (Large)] Bullet  
205061543,[DLC - Lamprey (Large)] Bullet   
205061544,[DLC - Lamprey (Large)] Bullet    
205061545,[DLC - Lamprey (Large)] Bullet     
205061546,[DLC - Lamprey (Large)] Bullet      
205061547,[DLC - Lamprey (Large)] Bullet       
205061548,[DLC - Lamprey (Large)] Bullet        
205061549,[DLC - Lamprey (Large)] Bullet         
205061550,[DLC - Lamprey (Large)] Bullet          
205061598,
205070180,[DLC - Death Knight] Bullet
205070181,[DLC - Death Knight] Bullet
205070182,[DLC - Death Knight] Bullet
205070183,[DLC - Death Knight] Bullet
205070184,[DLC - Death Knight] Bullet
205070185,[DLC - Death Knight] Bullet
205070186,[DLC - Death Knight] Bullet
205070190,[DLC - Death Knight] Bullet
205070205,[DLC - Death Knight] Bullet
205070220,[DLC - Death Knight] Bullet
205070221,[DLC - Death Knight] Bullet
205070222,[DLC - Death Knight] Bullet
205070223,[DLC - Death Knight] Bullet
205070224,[DLC - Death Knight] Bullet
205070225,[DLC - Death Knight] Bullet
205070226,[DLC - Death Knight] Bullet
205070231,[DLC - Death Knight] Bullet
205070232,[DLC - Death Knight] Bullet 
205070233,[DLC - Death Knight] Bullet  
205070234,[DLC - Death Knight] Bullet   
205070581,[DLC - Death Knight] Bullet
205070582,[DLC - Death Knight] Bullet 
205070600,[DLC - Death Knight] Bullet
205070621,[DLC - Death Knight] Bullet
205070622,[DLC - Death Knight] Bullet 
205070623,[DLC - Death Knight] Bullet  
205070624,[DLC - Death Knight] Bullet   
205070900,[DLC - Death Knight] Bullet 
205070901,[DLC - Death Knight] Bullet 
205070902,[DLC - Death Knight] Bullet 
205070903,[DLC - Death Knight] Bullet 
205070904,[DLC - Death Knight] Bullet 
205070905,[DLC - Death Knight] Bullet 
205070910,[DLC - Death Knight] Bullet  
205070911,[DLC - Death Knight] Bullet  
205070912,[DLC - Death Knight] Bullet  
205070913,[DLC - Death Knight] Bullet  
205070914,[DLC - Death Knight] Bullet  
205070915,[DLC - Death Knight] Bullet  
205070920,[DLC - Death Knight] Bullet   
205070921,[DLC - Death Knight] Bullet   
205070922,[DLC - Death Knight] Bullet   
205070923,[DLC - Death Knight] Bullet   
205070924,[DLC - Death Knight] Bullet   
205070925,[DLC - Death Knight] Bullet   
205070930,[DLC - Death Knight] Bullet 
205070931,[DLC - Death Knight] Bullet 
205070932,[DLC - Death Knight] Bullet 
205070933,[DLC - Death Knight] Bullet 
205070934,[DLC - Death Knight] Bullet 
205070935,[DLC - Death Knight] Bullet 
205070940,[DLC - Death Knight] Bullet  
205070941,[DLC - Death Knight] Bullet  
205070942,[DLC - Death Knight] Bullet  
205070943,[DLC - Death Knight] Bullet  
205070944,[DLC - Death Knight] Bullet  
205070945,[DLC - Death Knight] Bullet  
205080135,[DLC - Bloodfiend] Bullet
205080300,[DLC - Bloodfiend] Bullet
205080301,[DLC - Bloodfiend] Bullet
205080302,[DLC - Bloodfiend] Bullet
205080310,[DLC - Bloodfiend] Bullet
205080311,[DLC - Bloodfiend] Bullet
205080315,[DLC - Bloodfiend] Bullet
205080316,[DLC - Bloodfiend] Bullet
205080330,[DLC - Bloodfiend] Bullet
205080505,[DLC - Bloodfiend] Bullet
205080600,[DLC - Bloodfiend] Bullet
205080601,[DLC - Bloodfiend] Bullet 
205080602,[DLC - Bloodfiend] Bullet  
205080605,[DLC - Bloodfiend] Bullet
205080606,[DLC - Bloodfiend] Bullet 
205080607,[DLC - Bloodfiend] Bullet  
205080610,[DLC - Bloodfiend] Bullet
205080611,[DLC - Bloodfiend] Bullet
205080612,[DLC - Bloodfiend] Bullet
205080615,[DLC - Bloodfiend] Bullet
205080616,[DLC - Bloodfiend] Bullet 
205080617,[DLC - Bloodfiend] Bullet
205080618,
205080619,[DLC - Bloodfiend] Bullet 
205080620,[DLC - Bloodfiend] Bullet
205080621,[DLC - Bloodfiend] Bullet 
205080625,
205080626,
205081135,[DLC - Chief Bloodfiend] Bullet
205081155,[DLC - Chief Bloodfiend] Bullet
205081185,[DLC - Chief Bloodfiend] Bullet
205081300,[DLC - Chief Bloodfiend] Bullet
205081301,[DLC - Chief Bloodfiend] Bullet
205081310,[DLC - Chief Bloodfiend] Bullet
205081311,[DLC - Chief Bloodfiend] Bullet
205081315,[DLC - Chief Bloodfiend] Bullet
205081316,[DLC - Chief Bloodfiend] Bullet
205081320,[DLC - Chief Bloodfiend] Bullet
205081321,[DLC - Chief Bloodfiend] Bullet
205081620,[DLC - Chief Bloodfiend] Bullet
205081621,[DLC - Chief Bloodfiend] Bullet 
205081635,[DLC - Chief Bloodfiend] Bullet
205090200,[DLC - Gravebird] Bullet
205090201,[DLC - Gravebird] Bullet 
205090230,[DLC - Gravebird] Bullet
205090231,[DLC - Gravebird] Bullet 
205090250,[DLC - Gravebird] Bullet
205090251,[DLC - Gravebird] Bullet
205090252,[DLC - Gravebird] Bullet 
205090270,[DLC - Gravebird] Bullet
205110100,[DLC - Spirit Eel] Bullet
205110101,[DLC - Spirit Eel] Bullet
205110102,[DLC - Spirit Eel] Bullet
205110103,[DLC - Spirit Eel] Bullet
205110110,[DLC - Spirit Eel] Bullet
205120100,[DLC - Bayle the Dread] Bullet
205120101,[DLC - Bayle the Dread] Bullet
205120102,[DLC - Bayle the Dread] Bullet
205120110,[DLC - Bayle the Dread] Bullet
205120111,[DLC - Bayle the Dread] Bullet
205120120,[DLC - Bayle the Dread] Bullet
205120145,[DLC - Bayle the Dread] Bullet
205120146,[DLC - Bayle the Dread] Bullet 
205120147,[DLC - Bayle the Dread] Bullet  
205120148,[DLC - Bayle the Dread] Bullet
205120149,[DLC - Bayle the Dread] Bullet
205120152,
205120153,
205120154,
205120155,
205120156,
205120160,[DLC - Bayle the Dread] Bullet
205120161,[DLC - Bayle the Dread] Bullet 
205120162,[DLC - Bayle the Dread] Bullet  
205120163,[DLC - Bayle the Dread] Bullet   
205120164,[DLC - Bayle the Dread] Bullet    
205120221,[DLC - Bayle the Dread] Bullet
205120234,
205120281,[DLC - Bayle the Dread] Bullet
205120282,[DLC - Bayle the Dread] Bullet
205120283,[DLC - Bayle the Dread] Bullet 
205120284,[DLC - Bayle the Dread] Bullet  
205120285,[DLC - Bayle the Dread] Bullet
205120286,[DLC - Bayle the Dread] Bullet 
205120340,[DLC - Bayle the Dread] Bullet
205120341,[DLC - Bayle the Dread] Bullet 
205120342,[DLC - Bayle the Dread] Bullet  
205120343,[DLC - Bayle the Dread] Bullet   
205120344,[DLC - Bayle the Dread] Bullet    
205120345,[DLC - Bayle the Dread] Bullet     
205120350,[DLC - Bayle the Dread] Bullet
205120351,[DLC - Bayle the Dread] Bullet 
205120390,[DLC - Bayle the Dread] Bullet
205120391,[DLC - Bayle the Dread] Bullet 
205120392,[DLC - Bayle the Dread] Bullet  
205120393,[DLC - Bayle the Dread] Bullet   
205120394,[DLC - Bayle the Dread] Bullet    
205120395,[DLC - Bayle the Dread] Bullet
205120396,[DLC - Bayle the Dread] Bullet 
205120397,[DLC - Bayle the Dread] Bullet  
205120398,[DLC - Bayle the Dread] Bullet   
205120404,[DLC - Bayle the Dread] Bullet
205120405,[DLC - Bayle the Dread] Bullet 
205120406,[DLC - Bayle the Dread] Bullet  
205120411,[DLC - Bayle the Dread] Bullet
205120412,[DLC - Bayle the Dread] Bullet 
205120413,[DLC - Bayle the Dread] Bullet  
205120415,[DLC - Bayle the Dread] Bullet
205120416,[DLC - Bayle the Dread] Bullet 
205120417,[DLC - Bayle the Dread] Bullet  
205120418,[DLC - Bayle the Dread] Bullet
205120514,[DLC - Bayle the Dread] Bullet
205120560,[DLC - Bayle the Dread] Bullet
205120561,[DLC - Bayle the Dread] Bullet 
205120562,[DLC - Bayle the Dread] Bullet  
205120563,[DLC - Bayle the Dread] Bullet   
205120565,[DLC - Bayle the Dread] Bullet
205120566,[DLC - Bayle the Dread] Bullet 
205120567,[DLC - Bayle the Dread] Bullet  
205120568,[DLC - Bayle the Dread] Bullet   
205120569,[DLC - Bayle the Dread] Bullet
205120580,[DLC - Bayle the Dread] Bullet
205120581,[DLC - Bayle the Dread] Bullet 
205120582,[DLC - Bayle the Dread] Bullet  
205120583,[DLC - Bayle the Dread] Bullet   
205120584,[DLC - Bayle the Dread] Bullet    
205120585,[DLC - Bayle the Dread] Bullet     
205130122,[DLC - Messmer the Impaler] Bullet
205130171,[DLC - Messmer the Impaler] Bullet
205130181,[DLC - Messmer the Impaler] Bullet
205130211,[DLC - Messmer the Impaler] Bullet
205130212,[DLC - Messmer the Impaler] Bullet
205130213,[DLC - Messmer the Impaler] Bullet
205130214,[DLC - Messmer the Impaler] Bullet
205130215,[DLC - Messmer the Impaler] Bullet
205130216,[DLC - Messmer the Impaler] Bullet
205130217,[DLC - Messmer the Impaler] Bullet
205130219,[DLC - Messmer the Impaler] Bullet 
205130240,[DLC - Messmer the Impaler] Bullet
205130241,[DLC - Messmer the Impaler] Bullet 
205130242,[DLC - Messmer the Impaler] Bullet  
205130243,[DLC - Messmer the Impaler] Bullet   
205130271,[DLC - Messmer the Impaler] Bullet
205130272,[DLC - Messmer the Impaler] Bullet
205130273,[DLC - Messmer the Impaler] Bullet
205130274,[DLC - Messmer the Impaler] Bullet
205130275,[DLC - Messmer the Impaler] Bullet
205130276,[DLC - Messmer the Impaler] Bullet
205130279,[DLC - Messmer the Impaler] Bullet 
205130281,[DLC - Messmer the Impaler] Bullet
205130282,[DLC - Messmer the Impaler] Bullet
205130283,[DLC - Messmer the Impaler] Bullet
205130284,[DLC - Messmer the Impaler] Bullet
205130285,[DLC - Messmer the Impaler] Bullet
205130286,[DLC - Messmer the Impaler] Bullet
205130287,[DLC - Messmer the Impaler] Bullet
205130288,[DLC - Messmer the Impaler] Bullet
205130289,[DLC - Messmer the Impaler] Bullet 
205130300,[DLC - Messmer the Impaler] Bullet
205130350,[DLC - Messmer the Impaler] Bullet
205130351,[DLC - Messmer the Impaler] Bullet 
205130352,
205130353,
205130354,
205130355,[DLC - Messmer the Impaler] Bullet
205130356,
205130600,[DLC - Messmer the Impaler] Bullet
205130601,[DLC - Messmer the Impaler] Bullet
205130602,[DLC - Messmer the Impaler] Bullet
205130703,[DLC - Messmer the Impaler] Bullet
205130704,[DLC - Messmer the Impaler] Bullet
205130705,[DLC - Messmer the Impaler] Bullet
205130706,[DLC - Messmer the Impaler] Bullet 
205130720,[DLC - Messmer the Impaler] Bullet
205130721,[DLC - Messmer the Impaler] Bullet
205130722,[DLC - Messmer the Impaler] Bullet
205130723,[DLC - Messmer the Impaler] Bullet
205130724,[DLC - Messmer the Impaler] Bullet
205130725,[DLC - Messmer the Impaler] Bullet
205130726,[DLC - Messmer the Impaler] Bullet
205130727,[DLC - Messmer the Impaler] Bullet
205130728,[DLC - Messmer the Impaler] Bullet
205130729,[DLC - Messmer the Impaler] Bullet
205130730,[DLC - Messmer the Impaler] Bullet 
205130731,[DLC - Messmer the Impaler] Bullet 
205130732,[DLC - Messmer the Impaler] Bullet 
205130733,[DLC - Messmer the Impaler] Bullet  
205130734,[DLC - Messmer the Impaler] Bullet  
205130735,[DLC - Messmer the Impaler] Bullet  
205130736,[DLC - Messmer the Impaler] Bullet   
205130737,[DLC - Messmer the Impaler] Bullet    
205130740,[DLC - Messmer the Impaler] Bullet
205130750,[DLC - Messmer the Impaler] Bullet
205130751,[DLC - Messmer the Impaler] Bullet 
205130752,[DLC - Messmer the Impaler] Bullet  
205130760,
205130770,
205130771,
205130772,
205130773,
205130774,
205130775,
205130776,
205130780,[DLC - Messmer the Impaler] Bullet
205130781,[DLC - Messmer the Impaler] Bullet
205130782,[DLC - Messmer the Impaler] Bullet
205130783,[DLC - Messmer the Impaler] Bullet
205130784,[DLC - Messmer the Impaler] Bullet
205130785,
205130786,[DLC - Messmer the Impaler] Bullet 
205130790,
205130791,
205130792,
205130793,
205130999,
205140122,[DLC - Messmer: Base Serpent] Bullet
205140200,[DLC - Messmer: Base Serpent] Bullet
205160121,[DLC - Fire Knight] Bullet
205160122,[DLC - Fire Knight] Bullet 
205160140,[DLC - Fire Knight] Bullet
205160151,[DLC - Fire Knight] Bullet
205160152,[DLC - Fire Knight] Bullet 
205160171,[DLC - Fire Knight] Bullet
205160180,[DLC - Fire Knight] Bullet
205160190,[DLC - Fire Knight] Bullet
205160191,[DLC - Fire Knight] Bullet 
205160192,[DLC - Fire Knight] Bullet  
205160193,[DLC - Fire Knight] Bullet   
205160221,[DLC - Fire Knight] Bullet
205160222,[DLC - Fire Knight] Bullet 
205160231,[DLC - Fire Knight] Bullet
205160232,[DLC - Fire Knight] Bullet 
205160233,[DLC - Fire Knight] Bullet
205160234,[DLC - Fire Knight] Bullet 
205160241,[DLC - Fire Knight] Bullet
205160242,[DLC - Fire Knight] Bullet 
205160243,[DLC - Fire Knight] Bullet
205160244,[DLC - Fire Knight] Bullet 
205160251,[DLC - Fire Knight] Bullet
205160252,[DLC - Fire Knight] Bullet 
205160253,[DLC - Fire Knight] Bullet
205160254,[DLC - Fire Knight] Bullet 
205160260,[DLC - Fire Knight] Bullet
205160261,[DLC - Fire Knight] Bullet 
205160330,[DLC - Fire Knight] Bullet
205160331,[DLC - Fire Knight] Bullet 
205160332,[DLC - Fire Knight] Bullet  
205160333,[DLC - Fire Knight] Bullet   
205160350,[DLC - Fire Knight] Bullet
205160351,[DLC - Fire Knight] Bullet 
205160352,[DLC - Fire Knight] Bullet  
205160353,[DLC - Fire Knight] Bullet   
205160380,[DLC - Fire Knight] Bullet
205160381,[DLC - Fire Knight] Bullet 
205160382,[DLC - Fire Knight] Bullet  
205160383,[DLC - Fire Knight] Bullet   
205160390,[DLC - Fire Knight] Bullet
205160391,[DLC - Fire Knight] Bullet 
205160392,[DLC - Fire Knight] Bullet  
205160393,[DLC - Fire Knight] Bullet   
205160394,[DLC - Fire Knight] Bullet    
205160395,[DLC - Fire Knight] Bullet     
205160396,[DLC - Fire Knight] Bullet      
205160410,[DLC - Fire Knight] Bullet
205160411,[DLC - Fire Knight] Bullet 
205160412,[DLC - Fire Knight] Bullet  
205160413,[DLC - Fire Knight] Bullet   
205160540,[DLC - Fire Knight] Bullet
205160560,[DLC - Fire Knight] Bullet
205160570,[DLC - Fire Knight] Bullet
205160571,[DLC - Fire Knight] Bullet 
205160572,[DLC - Fire Knight] Bullet  
205160573,[DLC - Fire Knight] Bullet   
205160580,[DLC - Fire Knight] Bullet
205160581,[DLC - Fire Knight] Bullet 
205160582,[DLC - Fire Knight] Bullet  
205160583,[DLC - Fire Knight] Bullet   
205160590,[DLC - Fire Knight] Bullet
205160591,[DLC - Fire Knight] Bullet 
205160592,[DLC - Fire Knight] Bullet  
205160593,[DLC - Fire Knight] Bullet   
205160601,[DLC - Fire Knight] Bullet
205160610,[DLC - Fire Knight] Bullet
205160611,
205160612,
205160613,
205170000,[DLC - Furnace Golem] Bullet
205170001,[DLC - Furnace Golem] Bullet 
205170010,[DLC - Furnace Golem] Bullet
205170020,[DLC - Furnace Golem] Bullet
205170030,[DLC - Furnace Golem] Bullet
205170040,[DLC - Furnace Golem] Bullet
205170050,[DLC - Furnace Golem] Bullet
205170060,[DLC - Furnace Golem] Bullet
205170070,[DLC - Furnace Golem] Bullet 
205170071,[DLC - Furnace Golem] Bullet  
205170080,[DLC - Furnace Golem] Bullet
205170081,[DLC - Furnace Golem] Bullet 
205170090,[DLC - Furnace Golem] Bullet
205170091,[DLC - Furnace Golem] Bullet
205170100,[DLC - Furnace Golem] Bullet
205170101,[DLC - Furnace Golem] Bullet 
205170102,[DLC - Furnace Golem] Bullet  
205170103,[DLC - Furnace Golem] Bullet   
205170104,[DLC - Furnace Golem] Bullet    
205170105,[DLC - Furnace Golem] Bullet
205170106,[DLC - Furnace Golem] Bullet 
205170107,[DLC - Furnace Golem] Bullet  
205170110,[DLC - Furnace Golem] Bullet
205170111,[DLC - Furnace Golem] Bullet 
205170112,[DLC - Furnace Golem] Bullet  
205170113,[DLC - Furnace Golem] Bullet   
205170114,[DLC - Furnace Golem] Bullet    
205170115,[DLC - Furnace Golem] Bullet
205170116,[DLC - Furnace Golem] Bullet 
205170117,[DLC - Furnace Golem] Bullet  
205170118,[DLC - Furnace Golem] Bullet   
205170119,[DLC - Furnace Golem] Bullet    
205170120,[DLC - Furnace Golem] Bullet
205170121,[DLC - Furnace Golem] Bullet 
205170130,[DLC - Furnace Golem] Bullet
205170135,[DLC - Furnace Golem] Bullet
205170140,[DLC - Furnace Golem] Bullet
205170150,[DLC - Furnace Golem] Bullet
205170160,[DLC - Furnace Golem] Bullet
205170161,[DLC - Furnace Golem] Bullet 
205170170,[DLC - Furnace Golem] Bullet
205170180,[DLC - Furnace Golem] Bullet
205170181,[DLC - Furnace Golem] Bullet 
205170182,[DLC - Furnace Golem] Bullet  
205190000,[DLC - Spider Scorpion] Bullet
205190001,[DLC - Spider Scorpion] Bullet
205190003,[DLC - Spider Scorpion] Bullet
205190005,[DLC - Spider Scorpion] Bullet
205190192,[DLC - Spider Scorpion] Bullet
205200111,[DLC - Metyr- Mother of Fingers] Bullet
205200121,[DLC - Metyr- Mother of Fingers] Bullet
205200122,[DLC - Metyr- Mother of Fingers] Bullet 
205200123,[DLC - Metyr- Mother of Fingers] Bullet
205200124,[DLC - Metyr- Mother of Fingers] Bullet 
205200125,[DLC - Metyr- Mother of Fingers] Bullet  
205200126,[DLC - Metyr- Mother of Fingers] Bullet   
205200161,[DLC - Metyr- Mother of Fingers] Bullet
205200162,[DLC - Metyr- Mother of Fingers] Bullet
205200171,[DLC - Metyr- Mother of Fingers] Bullet
205200190,[DLC - Metyr- Mother of Fingers] Bullet
205200200,[DLC - Metyr- Mother of Fingers] Bullet
205200201,[DLC - Metyr- Mother of Fingers] Bullet
205200211,[DLC - Metyr- Mother of Fingers] Bullet
205200212,[DLC - Metyr- Mother of Fingers] Bullet
205200220,[DLC - Metyr- Mother of Fingers] Bullet
205200221,[DLC - Metyr- Mother of Fingers] Bullet 
205200222,[DLC - Metyr- Mother of Fingers] Bullet  
205200223,[DLC - Metyr- Mother of Fingers] Bullet   
205200224,[DLC - Metyr- Mother of Fingers] Bullet   
205200225,[DLC - Metyr- Mother of Fingers] Bullet    
205200226,[DLC - Metyr- Mother of Fingers] Bullet     
205200227,[DLC - Metyr- Mother of Fingers] Bullet      
205200228,[DLC - Metyr- Mother of Fingers] Bullet
205200229,[DLC - Metyr- Mother of Fingers] Bullet
